 -0.290654540       -0.290654540    
 -0.302654862       -0.302654862    
 -0.314607829       -0.314607829    
 -0.326510906       -0.326510906    
 -0.338362426       -0.338362426    
 -0.350160539       -0.350160539    
 -0.361903548       -0.361903548    
 -0.373588949       -0.373588949    
 -0.385215849       -0.385215849    
 -0.396781445       -0.396781445    
 -0.408284813       -0.408284813    
 -0.419723511       -0.419723511    
 -0.431095928       -0.431095928    
 -0.442400277       -0.442400277    
 -0.453634739       -0.453634739    
 -0.464797586       -0.464797586    
 -0.475887239       -0.475887239    
 -0.486901551       -0.486901551    
 -0.497838974       -0.497838974    
 -0.508697748       -0.508697748    
 -0.519476235       -0.519476235    
 -0.530172646       -0.530172646    
 -0.540785611       -0.540785611    
 -0.551312923       -0.551312923    
 -0.561753154       -0.561753154    
 -0.572104752       -0.572104752    
 -0.582365930       -0.582365930    
 -0.592535198       -0.592535198    
 -0.602610886       -0.602610886    
 -0.612591445       -0.612591445    
 -0.622475207       -0.622475207    
 -0.632260919       -0.632260919    
 -0.641946554       -0.641946554    
 -0.651530862       -0.651530862    
 -0.661012232       -0.661012232    
 -0.670389235       -0.670389235    
 -0.679660439       -0.679660439    
 -0.688824415       -0.688824415    
 -0.697879493       -0.697879493    
 -0.706824362       -0.706824362    
 -0.715657592       -0.715657592    
 -0.724377811       -0.724377811    
 -0.732983649       -0.732983649    
 -0.741473794       -0.741473794    
 -0.749846756       -0.749846756    
 -0.758101523       -0.758101523    
 -0.766236246       -0.766236246    
 -0.774250329       -0.774250329    
 -0.782141924       -0.782141924    
 -0.789910078       -0.789910078    
 -0.797553480       -0.797553480    
 -0.805071056       -0.805071056    
 -0.812461197       -0.812461197    
 -0.819723368       -0.819723368    
 -0.826855958       -0.826855958    
 -0.833857954       -0.833857954    
 -0.840728283       -0.840728283    
 -0.847465873       -0.847465873    
 -0.854069591       -0.854069591    
 -0.860538602       -0.860538602    
 -0.866871476       -0.866871476    
 -0.873067677       -0.873067677    
 -0.879125953       -0.879125953    
 -0.885045350       -0.885045350    
 -0.890824974       -0.890824974    
 -0.896463990       -0.896463990    
 -0.901961386       -0.901961386    
 -0.907316506       -0.907316506    
 -0.912528217       -0.912528217    
 -0.917595804       -0.917595804    
 -0.922518551       -0.922518551    
 -0.927295566       -0.927295566    
 -0.931926191       -0.931926191    
 -0.936409652       -0.936409652    
 -0.940745294       -0.940745294    
 -0.944932342       -0.944932342    
 -0.948970139       -0.948970139    
 -0.952858150       -0.952858150    
 -0.956595600       -0.956595600    
 -0.960182071       -0.960182071    
 -0.963616908       -0.963616908    
 -0.966899574       -0.966899574    
 -0.970029473       -0.970029473    
 -0.973006308       -0.973006308    
 -0.975829482       -0.975829482    
 -0.978498518       -0.978498518    
 -0.981013060       -0.981013060    
 -0.983372688       -0.983372688    
 -0.985576987       -0.985576987    
 -0.987625718       -0.987625718    
 -0.989518464       -0.989518464    
 -0.991254926       -0.991254926    
 -0.992834926       -0.992834926    
 -0.994258046       -0.994258046    
 -0.995524228       -0.995524228    
 -0.996633232       -0.996633232    
 -0.997584820       -0.997584820    
 -0.998378873       -0.998378873    
 -0.999015272       -0.999015272    
 -0.999493897       -0.999493897    
 -0.999814749       -0.999814749    
 -0.999977648       -0.999977648    
 -0.999982715       -0.999982715    
 -0.999829829       -0.999829829    
 -0.999519050       -0.999519050    
 -0.999050438       -0.999050438    
 -0.998424053       -0.998424053    
 -0.997640073       -0.997640073    
 -0.996698499       -0.996698499    
 -0.995599568       -0.995599568    
 -0.994343400       -0.994343400    
 -0.992930174       -0.992930174    
 -0.991360188       -0.991360188    
 -0.989633679       -0.989633679    
 -0.987750888       -0.987750888    
 -0.985712111       -0.985712111    
 -0.983517647       -0.983517647    
 -0.981167853       -0.981167853    
 -0.978663206       -0.978663206    
 -0.976003945       -0.976003945    
 -0.973190606       -0.973190606    
 -0.970223606       -0.970223606    
 -0.967103362       -0.967103362    
 -0.963830352       -0.963830352    
 -0.960405231       -0.960405231    
 -0.956828475       -0.956828475    
 -0.953100562       -0.953100562    
 -0.949222147       -0.949222147    
 -0.945193827       -0.945193827    
 -0.941016197       -0.941016197    
 -0.936690092       -0.936690092    
 -0.932216108       -0.932216108    
 -0.927594721       -0.927594721    
 -0.922827005       -0.922827005    
 -0.917913496       -0.917913496    
 -0.912855029       -0.912855029    
 -0.907652557       -0.907652557    
 -0.902306676       -0.902306676    
 -0.896818280       -0.896818280    
 -0.891188145       -0.891188145    
 -0.885417461       -0.885417461    
 -0.879507005       -0.879507005    
 -0.873457491       -0.873457491    
 -0.867270112       -0.867270112    
 -0.860945821       -0.860945821    
 -0.854485452       -0.854485452    
 -0.847890377       -0.847890377    
 -0.841161311       -0.841161311    
 -0.834299266       -0.834299266    
 -0.827305615       -0.827305615    
 -0.820181310       -0.820181310    
 -0.812927365       -0.812927365    
 -0.805545330       -0.805545330    
 -0.798035920       -0.798035920    
 -0.790400386       -0.790400386    
 -0.782640159       -0.782640159    
 -0.774756372       -0.774756372    
 -0.766750216       -0.766750216    
 -0.758623004       -0.758623004    
 -0.750375986       -0.750375986    
 -0.742010295       -0.742010295    
 -0.733527601       -0.733527601    
 -0.724929094       -0.724929094    
 -0.716216087       -0.716216087    
 -0.707390010       -0.707390010    
 -0.698452234       -0.698452234    
 -0.689403951       -0.689403951    
 -0.680247009       -0.680247009    
 -0.670982778       -0.670982778    
 -0.661612451       -0.661612451    
 -0.652137518       -0.652137518    
 -0.642559886       -0.642559886    
 -0.632880449       -0.632880449    
 -0.623101473       -0.623101473    
 -0.613223672       -0.613223672    
 -0.603249490       -0.603249490    
 -0.593179584       -0.593179584    
 -0.583016098       -0.583016098    
 -0.572760880       -0.572760880    
 -0.562414825       -0.562414825    
 -0.551980317       -0.551980317    
 -0.541458309       -0.541458309    
 -0.530850768       -0.530850768    
 -0.520159841       -0.520159841    
 -0.509386718       -0.509386718    
 -0.498532772       -0.498532772    
 -0.487600118       -0.487600118    
 -0.476590872       -0.476590872    
 -0.465505958       -0.465505958    
 -0.454347938       -0.454347938    
 -0.443117738       -0.443117738    
 -0.431817591       -0.431817591    
 -0.420449674       -0.420449674    
 -0.409014940       -0.409014940    
 -0.397515595       -0.397515595    
 -0.385953933       -0.385953933    
 -0.374331325       -0.374331325    
 -0.362649143       -0.362649143    
 -0.350909710       -0.350909710    
 -0.339115322       -0.339115322    
 -0.327266932       -0.327266932    
 -0.315367311       -0.315367311    
 -0.303417414       -0.303417414    
 -0.291420102       -0.291420102    
 -0.279376268       -0.279376268    
 -0.267288804       -0.267288804    
 -0.255158663       -0.255158663    
 -0.242988244       -0.242988244    
 -0.230779901       -0.230779901    
 -0.218534663       -0.218534663    
 -0.206255376       -0.206255376    
 -0.193943053       -0.193943053    
 -0.181600571       -0.181600571    
 -0.169228941       -0.169228941    
 -0.156830594       -0.156830594    
 -0.144407943       -0.144407943    
 -0.131962016       -0.131962016    
 -0.119495735       -0.119495735    
 -0.107010104       -0.107010104    
  -9.45075750E-02    -9.45075750E-02
  -8.19905922E-02    -8.19905922E-02
  -6.94606677E-02    -6.94606677E-02
  -5.69192991E-02    -5.69192991E-02
  -4.43689451E-02    -4.43689451E-02
  -3.18120569E-02    -3.18120569E-02
  -1.92496683E-02    -1.92496683E-02
  -6.68424135E-03    -6.68424135E-03
   5.88176446E-03     5.88176446E-03
   1.84473190E-02     1.84473190E-02
   3.10094822E-02     3.10094822E-02
   4.35672253E-02     4.35672253E-02
   5.61180897E-02     5.61180897E-02
   6.86596185E-02     6.86596185E-02
   8.11903030E-02     8.11903030E-02
   9.37086418E-02     9.37086418E-02
  0.106211707        0.106211707    
  0.118698478        0.118698478    
  0.131166026        0.131166026    
  0.143613338        0.143613338    
  0.156037971        0.156037971    
  0.168437496        0.168437496    
  0.180810422        0.180810422    
  0.193155259        0.193155259    
  0.205469608        0.205469608    
  0.217751026        0.217751026    
  0.229998544        0.229998544    
  0.242209718        0.242209718    
  0.254382193        0.254382193    
  0.266514957        0.266514957    
  0.278605640        0.278605640    
  0.290651411        0.290651411    
  0.302652210        0.302652210    
  0.314605206        0.314605206    
  0.326508075        0.326508075    
  0.338359833        0.338359833    
  0.350158155        0.350158155    
  0.361900747        0.361900747    
  0.373586625        0.373586625    
  0.385213494        0.385213494    
  0.396779120        0.396779120    
  0.408282518        0.408282518    
  0.419721007        0.419721007    
  0.431093216        0.431093216    
  0.442397773        0.442397773    
  0.453632474        0.453632474    
  0.464795142        0.464795142    
  0.475884795        0.475884795    
  0.486899346        0.486899346    
  0.497836560        0.497836560    
  0.508695602        0.508695602    
  0.519474268        0.519474268    
  0.530170500        0.530170500    
  0.540783048        0.540783048    
  0.551310599        0.551310599    
  0.561750710        0.561750710    
  0.572102487        0.572102487    
  0.582363904        0.582363904    
  0.592532992        0.592532992    
  0.602608860        0.602608860    
  0.612589598        0.612589598    
  0.622473240        0.622473240    
  0.632258952        0.632258952    
  0.641944766        0.641944766    
  0.651528537        0.651528537    
  0.661010146        0.661010146    
  0.670387387        0.670387387    
  0.679658413        0.679658413    
  0.688822389        0.688822389    
  0.697877347        0.697877347    
  0.706822395        0.706822395    
  0.715655804        0.715655804    
  0.724375904        0.724375904    
  0.732981920        0.732981920    
  0.741471887        0.741471887    
  0.749844790        0.749844790    
  0.758099556        0.758099556    
  0.766234636        0.766234636    
  0.774248421        0.774248421    
  0.782140195        0.782140195    
  0.789908528        0.789908528    
  0.797551811        0.797551811    
  0.805069387        0.805069387    
  0.812459886        0.812459886    
  0.819721818        0.819721818    
  0.826854229        0.826854229    
  0.833856404        0.833856404    
  0.840726674        0.840726674    
  0.847464383        0.847464383    
  0.854068279        0.854068279    
  0.860537052        0.860537052    
  0.866870224        0.866870224    
  0.873066485        0.873066485    
  0.879124582        0.879124582    
  0.885044158        0.885044158    
  0.890823722        0.890823722    
  0.896462619        0.896462619    
  0.901960194        0.901960194    
  0.907315314        0.907315314    
  0.912526965        0.912526965    
  0.917594731        0.917594731    
  0.922517538        0.922517538    
  0.927294552        0.927294552    
  0.931925297        0.931925297    
  0.936408877        0.936408877    
  0.940744400        0.940744400    
  0.944931388        0.944931388    
  0.948969305        0.948969305    
  0.952857196        0.952857196    
  0.956594825        0.956594825    
  0.960181355        0.960181355    
  0.963616133        0.963616133    
  0.966898859        0.966898859    
  0.970028937        0.970028937    
  0.973005712        0.973005712    
  0.975828886        0.975828886    
  0.978498042        0.978498042    
  0.981012464        0.981012464    
  0.983372152        0.983372152    
  0.985576570        0.985576570    
  0.987625241        0.987625241    
  0.989518046        0.989518046    
  0.991254628        0.991254628    
  0.992834568        0.992834568    
  0.994257808        0.994257808    
  0.995524049        0.995524049    
  0.996632993        0.996632993    
  0.997584641        0.997584641    
  0.998378694        0.998378694    
  0.999015152        0.999015152    
  0.999493837        0.999493837    
  0.999814689        0.999814689    
  0.999977648        0.999977648    
  0.999982715        0.999982715    
  0.999829829        0.999829829    
  0.999519110        0.999519110    
  0.999050558        0.999050558    
  0.998424232        0.998424232    
  0.997640252        0.997640252    
  0.996698737        0.996698737    
  0.995599806        0.995599806    
  0.994343698        0.994343698    
  0.992930472        0.992930472    
  0.991360605        0.991360605    
  0.989634037        0.989634037    
  0.987751245        0.987751245    
  0.985712528        0.985712528    
  0.983518124        0.983518124    
  0.981168330        0.981168330    
  0.978663862        0.978663862    
  0.976004601        0.976004601    
  0.973191261        0.973191261    
  0.970224321        0.970224321    
  0.967104077        0.967104077    
  0.963831127        0.963831127    
  0.960406065        0.960406065    
  0.956829250        0.956829250    
  0.953101277        0.953101277    
  0.949222982        0.949222982    
  0.945194840        0.945194840    
  0.941017210        0.941017210    
  0.936691225        0.936691225    
  0.932217121        0.932217121    
  0.927595794        0.927595794    
  0.922828138        0.922828138    
  0.917914629        0.917914629    
  0.912856162        0.912856162    
  0.907653689        0.907653689    
  0.902307749        0.902307749    
  0.896819293        0.896819293    
  0.891189635        0.891189635    
  0.885418832        0.885418832    
  0.879508197        0.879508197    
  0.873458922        0.873458922    
  0.867271483        0.867271483    
  0.860947132        0.860947132    
  0.854487002        0.854487002    
  0.847891688        0.847891688    
  0.841162503        0.841162503    
  0.834300756        0.834300756    
  0.827307045        0.827307045    
  0.820182860        0.820182860    
  0.812929213        0.812929213    
  0.805546939        0.805546939    
  0.798037469        0.798037469    
  0.790402234        0.790402234    
  0.782641888        0.782641888    
  0.774757981        0.774757981    
  0.766752005        0.766752005    
  0.758624613        0.758624613    
  0.750377476        0.750377476    
  0.742012143        0.742012143    
  0.733529627        0.733529627    
  0.724931002        0.724931002    
  0.716218174        0.716218174    
  0.707391977        0.707391977    
